Unnamed: 0,Authorization Group,Bus. Transac. Type,Calculate Tax,Cash Flow-Relevant Doc.,Cleared Item,Clearing Date,Clearing Entry Date,Clearing Fiscal Year,Country Key,Currency,Debit/Credit ind,Transaction Value,Document Is Back-Posted,Exchange rate,Fiscal Year.1,Fiscal Year.2,Posting period.1,Ref. Doc. Line Item
6622,60,RFAD,,False,Selected,2021-02-01,2021-02-12,2021.0,US,USD,H,-89577.0,,,,2021,1,8
6623,60,RFAD,,False,Selected,2021-02-01,2021-02-12,2021.0,US,USD,S,8653.76,,,,2021,2,17
6624,60,RFAD,,False,Selected,2021-02-01,2021-02-12,2021.0,US,USD,H,-60364.0,,,,2021,1,20
6625,60,RFAD,,False,Selected,2020-07-01,2020-07-14,2020.0,US,USD,H,-46777.23,,,,2020,6,22
6626,60,RFAD,,False,Selected,2021-01-01,2021-01-14,2021.0,US,USD,H,-9011.0,,,,2020,12,9
6627,60,RFAD,,False,Selected,2020-12-01,2020-12-14,2020.0,US,USD,H,-13784.65,,,,2020,11,18
6628,60,RFAD,,False,Selected,2020-09-01,2020-09-14,2020.0,US,USD,H,-2654.81,,,,2020,8,35
6629,60,RFAD,,False,Selected,2020-11-01,2020-11-16,2020.0,US,USD,S,10167.0,,,,2020,11,9
6630,60,RFAD,,False,Selected,2020-08-01,2020-08-14,2020.0,US,USD,H,-23279.0,,,,2020,7,14
6631,60,RFAD,,False,Selected,2020-12-01,2020-12-14,2020.0,US,USD,H,-28258.12,,,,2020,11,8
6632,60,RFAD,,False,Selected,2020-09-01,2020-09-14,2020.0,US,USD,H,-32082.4,,,,2020,8,24
6633,60,RFAD,,False,Selected,2020-07-01,2020-07-14,2020.0,US,USD,S,23972.06,,,,2020,7,42
6634,60,RFAD,,False,Selected,2020-10-01,2020-10-14,2020.0,US,USD,H,-26085.75,,,,2020,9,15
6635,60,RFAD,,False,Selected,2020-07-01,2020-07-14,2020.0,US,USD,H,-24877.0,,,,2020,6,45
6636,60,RFAD,,False,Selected,2020-12-01,2020-12-14,2020.0,US,USD,S,50387.68,,,,2020,12,7
6637,60,RFAD,,False,Selected,2020-10-01,2020-10-14,2020.0,US,USD,H,-22168.07,,,,2020,9,17
6638,60,RFAD,,False,Selected,2020-10-01,2020-10-14,2020.0,US,USD,S,4107.38,,,,2020,10,47
6639,60,RFAD,,False,Selected,2020-10-01,2020-10-14,2020.0,US,USD,H,-59725.04,,,,2020,9,32
6640,60,RFAD,,False,Selected,2020-11-01,2020-11-16,2020.0,US,USD,S,33727.84,,,,2020,11,11
6641,60,RFAD,,False,Selected,2020-06-01,2020-06-12,2020.0,US,USD,S,23703.0,,,,2020,6,23
6642,60,RFAD,,False,Selected,2020-06-01,2020-06-12,2020.0,US,USD,H,-42266.0,,,,2020,5,35
6643,60,RFAD,,False,Selected,2020-06-01,2020-06-12,2020.0,US,USD,S,27132.0,,,,2020,6,32
6644,60,RFAD,,False,Selected,2021-01-01,2021-01-14,2021.0,US,USD,H,-12076.71,,,,2020,12,20
6645,60,RFAD,,False,Selected,2020-09-01,2020-09-14,2020.0,US,USD,H,-10636.77,,,,2020,8,10
6646,60,RFAD,,False,Selected,2020-10-01,2020-10-14,2020.0,US,USD,S,2600.07,,,,2020,10,35
6647,60,RFAD,,False,Selected,2020-06-01,2020-06-12,2020.0,US,USD,H,-4307.47,,,,2020,5,46
6648,60,RFAD,,False,Selected,2020-10-01,2020-10-14,2020.0,US,USD,H,-10490.0,,,,2020,9,12
6649,60,RFAD,,False,Selected,2020-06-01,2020-06-12,2020.0,US,USD,H,-14743.31,,,,2020,5,12
6650,60,RFAD,,False,Selected,2020-07-01,2020-07-14,2020.0,US,USD,H,-11098.0,,,,2020,6,13
6651,60,RFAD,,False,Selected,2020-12-01,2020-12-14,2020.0,US,USD,H,-70821.76,,,,2020,11,6
6652,60,RFAD,,False,Selected,2020-11-01,2020-11-16,2020.0,US,USD,H,-16455.23,,,,2020,10,16
6653,60,RFAD,,False,Selected,2020-11-01,2020-11-16,2020.0,US,USD,S,56842.0,,,,2020,11,18
6654,60,RFAD,,False,Selected,2020-11-01,2020-11-16,2020.0,US,USD,H,-56183.0,,,,2020,10,18
6655,60,RFAD,,False,Selected,2020-09-01,2020-09-14,2020.0,US,USD,H,-13007.0,,,,2020,8,22
6656,60,RFAD,,False,Selected,2020-12-01,2020-12-14,2020.0,US,USD,H,-12374.0,,,,2020,11,19
6657,60,RFAD,,False,Selected,2020-07-01,2020-07-14,2020.0,US,USD,S,51865.0,,,,2020,7,11
6658,60,RFAD,,False,Selected,2020-09-01,2020-09-14,2020.0,US,USD,S,32168.93,,,,2020,9,24
6659,60,RFAD,,False,Selected,2020-10-01,2020-10-14,2020.0,US,USD,S,14329.0,,,,2020,10,9
6660,60,RFAD,,False,Selected,2020-07-01,2020-07-14,2020.0,US,USD,H,-2808.0,,,,2020,6,47
6661,60,RFAD,,False,Selected,2020-10-01,2020-10-14,2020.0,US,USD,H,-7556.0,,,,2020,9,29
6662,60,RFAD,,False,Selected,2020-07-01,2020-07-14,2020.0,US,USD,H,-7752.0,,,,2020,6,18
6663,60,RFAD,,False,Selected,2020-12-01,2020-12-14,2020.0,US,USD,H,-4256.0,,,,2020,11,22
6664,60,RFAD,,False,Selected,2020-12-01,2020-12-14,2020.0,US,USD,S,17791.73,,,,2020,12,15
6665,60,RFAD,,False,Selected,2020-06-01,2020-06-12,2020.0,US,USD,H,-2611.36,,,,2020,5,25
6666,60,RFAD,,False,Selected,2020-06-01,2020-06-12,2020.0,US,USD,S,14030.29,,,,2020,6,12
6667,60,RFAD,,False,Selected,2020-10-01,2020-10-14,2020.0,US,USD,H,-23127.0,,,,2020,9,22
6668,60,RFAD,,False,Selected,2020-11-01,2020-11-16,2020.0,US,USD,H,-95229.18,,,,2020,10,17
6669,60,RFAD,,False,Selected,2020-06-01,2020-06-12,2020.0,US,USD,H,-25482.0,,,,2020,5,32
6670,60,RFAD,,False,Selected,2020-07-01,2020-07-14,2020.0,US,USD,S,10012.52,,,,2020,7,24
6671,60,RFAD,,False,Selected,2020-12-01,2020-12-14,2020.0,US,USD,H,-19211.08,,,,2020,11,13
6672,60,RFAD,,False,Selected,2020-10-01,2020-10-14,2020.0,US,USD,S,95999.0,,,,2020,10,20
6673,60,RFAD,,False,Selected,2020-09-01,2020-09-14,2020.0,US,USD,H,-6839.35,,,,2020,8,34
6674,60,RFAD,,False,Selected,2020-07-01,2020-07-14,2020.0,US,USD,S,50396.0,,,,2020,7,22
6675,60,RFAD,,False,Selected,2020-12-01,2020-12-14,2020.0,US,USD,H,-1533.0,,,,2020,11,20
6676,60,RFAD,,False,Selected,2020-08-01,2020-08-14,2020.0,US,USD,S,23922.0,,,,2020,8,14
6677,60,RFAD,,False,Selected,2020-10-01,2020-10-14,2020.0,US,USD,S,37085.05,,,,2020,10,36
6678,60,RFAD,,False,Selected,2021-01-01,2021-01-14,2021.0,US,USD,H,-33743.98,,,,2020,12,22
6679,60,RFAD,,False,Selected,2020-10-01,2020-10-14,2020.0,US,USD,S,13276.52,,,,2020,10,13
6680,60,RFAD,,False,Selected,2020-06-01,2020-06-12,2020.0,US,USD,H,-24517.0,,,,2020,5,42
6681,60,RFAD,,False,Selected,2020-12-01,2020-12-14,2020.0,US,USD,S,6137.83,,,,2020,12,27
6682,60,RFAD,,False,Selected,2020-06-01,2020-06-12,2020.0,US,USD,S,4104.95,,,,2020,6,16
6683,60,RFAD,,False,Selected,2020-08-01,2020-08-14,2020.0,US,USD,S,6470.07,,,,2020,8,18
6684,60,RFAD,,False,Selected,2020-12-01,2020-12-14,2020.0,US,USD,H,-4263.78,,,,2020,11,12
6685,60,RFAD,,False,Selected,2020-06-01,2020-06-12,2020.0,US,USD,H,-4254.18,,,,2020,5,27
6686,60,RFAD,,False,Selected,2020-06-01,2020-06-12,2020.0,US,USD,H,-209.0,,,,2020,5,47
6687,60,RFAD,,False,Selected,2020-09-01,2020-09-14,2020.0,US,USD,S,13825.0,,,,2020,9,7
6688,60,RFAD,,False,Selected,2020-06-01,2020-06-12,2020.0,US,USD,H,-75500.89,,,,2020,5,31
6689,60,RFAD,,False,Selected,2020-09-01,2020-09-14,2020.0,US,USD,H,-7495.0,,,,2020,8,17
6690,60,RFAD,,False,Selected,2020-07-01,2020-07-14,2020.0,US,USD,H,-14975.7,,,,2020,6,9
6691,60,RFAD,,False,Selected,2020-07-01,2020-07-14,2020.0,US,USD,S,23167.87,,,,2020,7,28
6692,60,RFAD,,False,Selected,2020-07-01,2020-07-14,2020.0,US,USD,S,21395.0,,,,2020,7,17
6693,60,RFAD,,False,Selected,2020-07-01,2020-07-14,2020.0,US,USD,H,-166.34,,,,2020,6,30
6694,60,RFAD,,False,Selected,2020-10-01,2020-10-14,2020.0,US,USD,H,-7801.0,,,,2020,9,18
6695,60,RFAD,,False,Selected,2020-07-01,2020-07-14,2020.0,US,USD,S,90047.2,,,,2020,7,10
6696,60,RFAD,,False,Selected,2020-09-01,2020-09-14,2020.0,US,USD,H,-4208.14,,,,2020,8,14
6697,60,RFAD,,False,Selected,2020-10-01,2020-10-14,2020.0,US,USD,H,-12847.0,,,,2020,9,13
6698,60,RFAD,,False,Selected,2020-06-01,2020-06-12,2020.0,US,USD,S,65629.0,,,,2020,6,30
6699,60,RFAD,,False,Selected,2020-06-01,2020-06-12,2020.0,US,USD,H,-2805.0,,,,2020,5,44
6700,60,RFAD,,False,Selected,2020-06-01,2020-06-12,2020.0,US,USD,H,-1883.0,,,,2020,5,14
6701,60,RFAD,,False,Selected,2020-08-01,2020-08-14,2020.0,US,USD,S,2763.86,,,,2020,8,10
6702,60,RFAD,,False,Selected,2020-06-01,2020-06-12,2020.0,US,USD,S,26168.0,,,,2020,6,29
6703,60,RFAD,,False,Selected,2020-09-01,2020-09-14,2020.0,US,USD,S,2776.02,,,,2020,9,35
6704,60,RFAD,,False,Selected,2020-08-01,2020-08-14,2020.0,US,USD,S,56467.0,,,,2020,8,15
6705,60,RFAD,,False,Selected,2020-06-01,2020-06-12,2020.0,US,USD,H,-59433.87,,,,2020,5,41
6706,60,RFAD,,False,Selected,2020-11-01,2020-11-16,2020.0,US,USD,H,-62157.04,,,,2020,10,7
6707,60,RFAD,,False,Selected,2020-09-01,2020-09-14,2020.0,US,USD,H,-22245.0,,,,2020,8,30
6708,60,RFAD,,False,Selected,2020-10-01,2020-10-14,2020.0,US,USD,S,26420.61,,,,2020,10,15
6709,60,RFAD,,False,Selected,2020-11-01,2020-11-16,2020.0,US,USD,H,-83233.74,,,,2020,10,6
6710,60,RFAD,,False,Selected,2020-11-01,2020-11-16,2020.0,US,USD,S,1595.91,,,,2020,11,21
6711,60,RFAD,,False,Selected,2020-07-01,2020-07-14,2020.0,US,USD,S,1319.86,,,,2020,7,41
6712,60,RFAD,,False,Selected,2020-07-01,2020-07-14,2020.0,US,USD,H,-36167.0,,,,2020,6,26
6713,60,RFAD,,False,Selected,2021-01-01,2021-01-14,2021.0,US,USD,H,-58653.36,,,,2020,12,18
6714,60,RFAD,,False,Selected,2020-08-01,2020-08-14,2020.0,US,USD,S,4247.0,,,,2020,8,12
6715,60,RFAD,,False,Selected,2020-06-01,2020-06-12,2020.0,US,USD,S,858.68,,,,2020,6,19
6716,60,RFAD,,False,Selected,2020-10-01,2020-10-14,2020.0,US,USD,S,7805.0,,,,2020,10,50
6717,60,RFAD,,False,Selected,2020-08-01,2020-08-14,2020.0,US,USD,S,58866.24,,,,2020,8,6
6718,60,RFAD,,False,Selected,2020-11-01,2020-11-16,2020.0,US,USD,S,7299.9,,,,2020,11,26
6719,60,RFAD,,False,Selected,2020-11-01,2020-11-16,2020.0,US,USD,H,-1509.0,,,,2020,10,21
6720,60,RFAD,,False,Selected,2020-08-01,2020-08-14,2020.0,US,USD,S,22841.52,,,,2020,8,23
6721,60,RFAD,,False,Selected,2020-10-01,2020-10-14,2020.0,US,USD,S,24195.0,,,,2020,10,33
6722,60,RFAD,,False,Selected,2020-06-01,2020-06-12,2020.0,US,USD,S,70052.65,,,,2020,6,31
6723,60,RFAD,,False,Selected,2021-01-01,2021-01-14,2021.0,US,USD,H,-4327.0,,,,2020,12,12
6724,60,RFAD,,False,Selected,2020-10-01,2020-10-14,2020.0,US,USD,S,4178.0,,,,2020,10,26
6725,60,RFAD,,False,Selected,2020-08-01,2020-08-14,2020.0,US,USD,S,40554.55,,,,2020,8,11
6726,60,RFAD,,False,Selected,2020-06-01,2020-06-12,2020.0,US,USD,S,2806.62,,,,2020,6,34
6727,60,RFAD,,False,Selected,2020-06-01,2020-06-12,2020.0,US,USD,H,-43465.0,,,,2020,5,15
6728,60,RFAD,,False,Selected,2020-09-01,2020-09-14,2020.0,US,USD,S,59043.18,,,,2020,9,20
6729,60,RFAD,,False,Selected,2020-06-01,2020-06-12,2020.0,US,USD,H,-7245.0,,,,2020,5,33
6730,60,RFAD,,False,Selected,2020-07-01,2020-07-14,2020.0,US,USD,H,-4080.79,,,,2020,6,49
6731,60,RFAD,,False,Selected,2020-07-01,2020-07-14,2020.0,US,USD,H,-41753.0,,,,2020,6,15
6732,60,RFAD,,False,Selected,2020-06-01,2020-06-12,2020.0,US,USD,H,-6277.0,,,,2020,5,24
6733,60,RFAD,,False,Selected,2020-10-01,2020-10-14,2020.0,US,USD,S,21880.5,,,,2020,10,22
6734,60,RFAD,,False,Selected,2020-07-01,2020-07-14,2020.0,US,USD,S,24835.0,,,,2020,7,31
6735,60,RFAD,,False,Selected,2020-09-01,2020-09-14,2020.0,US,USD,S,59800.0,,,,2020,9,32
6736,60,RFAD,,False,Selected,2020-11-01,2020-11-16,2020.0,US,USD,S,4250.4,,,,2020,11,12
6737,60,RFAD,,False,Selected,2020-08-01,2020-08-14,2020.0,US,USD,H,-2635.92,,,,2020,7,10
6738,60,RFAD,,False,Selected,2020-11-01,2020-11-16,2020.0,US,USD,S,14162.85,,,,2020,11,19
6739,60,RFAD,,False,Selected,2020-11-01,2020-11-16,2020.0,US,USD,S,3994.5,,,,2020,11,23
6740,60,RFAD,,False,Selected,2020-07-01,2020-07-14,2020.0,US,USD,H,-7760.0,,,,2020,6,29
6741,60,RFAD,,False,Selected,2020-12-01,2020-12-14,2020.0,US,USD,H,-6278.85,,,,2020,11,27
6742,60,RFAD,,False,Selected,2021-01-01,2021-01-14,2021.0,US,USD,H,-30958.0,,,,2020,12,11
6743,60,RFAD,,False,Selected,2020-10-01,2020-10-14,2020.0,US,USD,S,1652.95,,,,2020,10,14
6744,60,RFAD,,False,Selected,2020-10-01,2020-10-14,2020.0,US,USD,H,-1518.0,,,,2020,9,45
6745,60,RFAD,,False,Selected,2020-06-01,2020-06-12,2020.0,US,USD,H,-24085.91,,,,2020,5,39
6746,60,RFAD,,False,Selected,2020-12-01,2020-12-14,2020.0,US,USD,S,22236.0,,,,2020,12,24
6747,60,RFAD,,False,Selected,2020-12-01,2020-12-14,2020.0,US,USD,S,29309.87,,,,2020,12,8
6748,60,RFAD,,False,Selected,2020-09-01,2020-09-14,2020.0,US,USD,S,574.32,,,,2020,9,28
6749,60,RFAD,,False,Selected,2020-10-01,2020-10-14,2020.0,US,USD,H,-4092.87,,,,2020,9,47
6750,60,RFAD,,False,Selected,2020-10-01,2020-10-14,2020.0,US,USD,H,-4156.78,,,,2020,9,16
6751,60,RFAD,,False,Selected,2020-11-01,2020-11-16,2020.0,US,USD,S,34969.18,,,,2020,11,22
6752,60,RFAD,,False,Selected,2020-11-01,2020-11-16,2020.0,US,USD,H,-23963.45,,,,2020,10,14
6753,60,RFAD,,False,Selected,2020-09-01,2020-09-14,2020.0,US,USD,H,-1727.46,,,,2020,8,23
6754,60,RFAD,,False,Selected,2020-11-01,2020-11-16,2020.0,US,USD,S,22284.0,,,,2020,11,14
6755,60,RFAD,,False,Selected,2020-07-01,2020-07-14,2020.0,US,USD,H,-10941.0,,,,2020,6,23
6756,60,RFAD,,False,Selected,2020-07-01,2020-07-14,2020.0,US,USD,S,7265.0,,,,2020,7,29
6757,60,RFAD,,False,Selected,2020-07-01,2020-07-14,2020.0,US,USD,H,-4144.68,,,,2020,6,27
6758,60,RFAD,,False,Selected,2021-01-01,2021-01-14,2021.0,US,USD,H,-7784.0,,,,2020,12,14
6759,60,RFAD,,False,Selected,2020-12-01,2020-12-14,2020.0,US,USD,H,-22716.0,,,,2020,11,24
6760,60,RFAD,,False,Selected,2020-07-01,2020-07-14,2020.0,US,USD,H,-21921.0,,,,2020,6,51
6761,60,RFAD,,False,Selected,2020-10-01,2020-10-14,2020.0,US,USD,S,1600.0,,,,2020,10,24
6762,60,RFAD,,False,Selected,2021-04-01,2021-04-14,2021.0,US,USD,S,6917.53,,,,2021,4,6
6763,60,RFAD,,False,Selected,2021-06-01,2021-06-14,2021.0,US,USD,H,-7062.99,,,,2021,5,2
6764,60,RFAD,,False,Selected,2021-07-01,2021-07-14,2021.0,US,USD,S,14722.51,,,,2021,7,2
6765,60,RFAD,,False,Selected,2021-04-01,2021-04-14,2021.0,US,USD,H,-30075.86,,,,2021,3,3
6766,60,RFAD,,False,Selected,2021-05-01,2021-05-14,2021.0,US,USD,S,128295.69,,,,2021,5,1
6767,60,RFAD,,False,Selected,2021-07-01,2021-07-14,2021.0,US,USD,H,-14798.0,,,,2021,6,2
6768,60,RFAD,,False,Selected,2021-05-01,2021-05-14,2021.0,US,USD,S,7412.28,,,,2021,5,2
6769,60,RFAD,,False,Not Selected,,,,US,USD,H,-61738.97,,,,2021,7,1
6770,60,RFAD,,False,Selected,2021-02-01,2021-02-12,2021.0,US,USD,H,-26411.0,,,,2021,1,2
6771,60,RFAD,,False,Selected,2021-01-01,2021-01-14,2021.0,US,USD,S,27422.51,,,,2021,1,2
6772,60,RFAD,,False,Selected,2021-01-01,2021-01-14,2021.0,US,USD,S,7262.29,,,,2021,1,1
6773,60,RFAD,,False,Selected,2021-04-01,2021-04-14,2021.0,US,USD,S,29520.62,,,,2021,4,3
6774,60,RFAD,,False,Selected,2021-07-01,2021-07-14,2021.0,US,USD,H,-13832.0,,,,2021,7,2
6775,60,RFAD,,False,Selected,2021-07-01,2021-07-14,2021.0,US,USD,H,-175411.0,,,,2021,6,1
6776,60,RFAD,,False,Selected,2021-02-01,2021-02-12,2021.0,US,USD,H,-28038.67,,,,2021,1,4
6777,60,RFAD,,False,Selected,2021-04-01,2021-04-14,2021.0,US,USD,S,6790.01,,,,2021,4,4
6778,60,RFAD,,False,Selected,2021-04-01,2021-04-14,2021.0,US,USD,H,-7359.15,,,,2021,3,6
6779,60,RFAD,,False,Selected,2021-07-01,2021-07-14,2021.0,US,USD,H,-13944.79,,,,2021,6,2
6780,60,RFAD,,False,Selected,2021-04-01,2021-04-14,2021.0,US,USD,H,-30223.0,,,,2021,3,1
6781,60,RFAD,,False,Selected,2021-02-01,2021-02-12,2021.0,US,USD,H,-7185.47,,,,2021,1,1
6782,60,RFAD,,False,Selected,2021-04-01,2021-04-14,2021.0,US,USD,H,-6833.0,,,,2021,3,7
6783,60,RFAD,,False,Selected,2021-02-01,2021-02-12,2021.0,US,USD,S,7286.0,,,,2021,2,1
6784,60,RFAD,,False,Selected,2021-07-01,2021-07-14,2021.0,US,USD,S,13797.0,,,,2021,7,2
6785,60,RFAD,,False,Selected,2021-03-01,2021-03-12,2021.0,US,USD,S,31841.8,,,,2021,3,2
6786,60,RFAD,,False,Selected,2021-06-01,2021-06-14,2021.0,US,USD,S,7190.87,,,,2021,6,2
6787,60,RFAD,,False,Selected,2020-06-01,2020-06-12,2020.0,US,USD,H,-27451.07,,,,2020,5,4
6788,60,RFAD,,False,Selected,2020-12-01,2020-12-14,2020.0,US,USD,H,-24622.33,,,,2020,11,2
6789,60,RFAD,,False,Selected,2020-11-01,2020-11-16,2020.0,US,USD,H,-26171.91,,,,2020,10,2
6790,60,RFAD,,False,Selected,2021-01-01,2021-01-14,2021.0,US,USD,H,-28480.75,,,,2020,12,2
6791,60,RFAD,,False,Selected,2020-08-01,2020-08-14,2020.0,US,USD,S,28905.0,,,,2020,8,5
6792,60,RFAD,,False,Selected,2020-06-01,2020-06-12,2020.0,US,USD,S,7010.98,,,,2020,6,1
6793,60,RFAD,,False,Selected,2020-08-01,2020-08-14,2020.0,US,USD,S,28395.19,,,,2020,8,4
6794,60,RFAD,,False,Selected,2020-12-01,2020-12-14,2020.0,US,USD,H,-7294.5,,,,2020,11,1
6795,60,RFAD,,False,Selected,2020-06-01,2020-06-12,2020.0,US,USD,H,-6915.11,,,,2020,5,3
6796,60,RFAD,,False,Selected,2020-09-01,2020-09-14,2020.0,US,USD,S,7196.25,,,,2020,9,1
6797,60,RFAD,,False,Selected,2020-10-01,2020-10-14,2020.0,US,USD,S,26018.0,,,,2020,10,2
6798,60,RFAD,,False,Selected,2021-01-01,2021-01-14,2021.0,US,USD,H,-7216.71,,,,2020,12,1
6799,60,RFAD,,False,Selected,2020-11-01,2020-11-16,2020.0,US,USD,S,7252.08,,,,2020,11,1
6800,60,RFAD,,False,Selected,2020-06-01,2020-06-12,2020.0,US,USD,S,6825.07,,,,2020,6,2
6801,60,RFAD,,False,Selected,2020-10-01,2020-10-14,2020.0,US,USD,H,-7029.54,,,,2020,9,1
6802,60,RFAD,,False,Selected,2020-09-01,2020-09-14,2020.0,US,USD,S,27145.3,,,,2020,9,4
6803,60,RFAD,,False,Selected,2021-04-01,2021-04-14,2021.0,US,USD,S,31575.39,,,,2021,4,2
6804,60,RFAD,,False,Selected,2021-06-01,2021-06-14,2021.0,US,USD,H,-159496.0,,,,2021,5,1
6805,60,RFAD,,False,Selected,2021-07-01,2021-07-14,2021.0,US,USD,S,178754.07,,,,2021,7,1
6806,60,RFAD,,False,Selected,2021-04-01,2021-04-14,2021.0,US,USD,H,-6976.0,,,,2021,3,4
6807,60,RFAD,,False,Selected,2021-02-01,2021-02-12,2021.0,US,USD,S,26348.14,,,,2021,2,4
6808,60,RFAD,,False,Selected,2021-07-01,2021-07-14,2021.0,US,USD,H,-62266.83,,,,2021,6,1
6809,60,RFAD,,False,Selected,2020-07-01,2020-07-14,2020.0,US,USD,H,-28468.64,,,,2020,6,5
6810,60,RFAD,,False,Selected,2020-06-01,2020-06-12,2020.0,US,USD,H,-7409.0,,,,2020,5,1
6811,60,RFAD,,False,Selected,2020-09-01,2020-09-14,2020.0,US,USD,S,6885.43,,,,2020,9,2
6812,60,RFAD,,False,Selected,2020-09-01,2020-09-14,2020.0,US,USD,H,-6977.95,,,,2020,8,3
6813,60,RFAD,,False,Selected,2020-07-01,2020-07-14,2020.0,US,USD,H,-7155.0,,,,2020,6,2
6814,60,RFAD,,False,Selected,2021-06-01,2021-06-14,2021.0,US,USD,S,150855.3,,,,2021,6,1
6815,60,RFAD,,False,Selected,2020-12-01,2020-12-14,2020.0,US,USD,S,25121.0,,,,2020,12,2
6816,60,RFAD,,False,Selected,2020-11-01,2020-11-16,2020.0,US,USD,H,-27535.94,,,,2020,10,3
6817,60,RFAD,,False,Selected,2020-09-01,2020-09-14,2020.0,US,USD,H,-6764.0,,,,2020,8,1
6818,60,RFAD,,False,Selected,2020-11-01,2020-11-16,2020.0,US,USD,S,28703.0,,,,2020,11,3
6819,60,RFAD,,False,Selected,2021-03-01,2021-03-12,2021.0,US,USD,H,-29926.0,,,,2021,2,1
6820,60,RFAD,,False,Selected,2021-03-01,2021-03-12,2021.0,US,USD,S,31851.8,,,,2021,3,1
6821,60,RFAD,,False,Selected,2021-07-01,2021-07-14,2021.0,US,USD,H,-190297.0,,,,2021,7,1
6822,60,RFAD,,False,Selected,2021-02-01,2021-02-12,2021.0,US,USD,S,26837.0,,,,2021,2,2
6823,60,RFAD,,False,Selected,2020-07-01,2020-07-14,2020.0,US,USD,S,27100.0,,,,2020,7,4
6824,60,RFAD,,False,Selected,2020-08-01,2020-08-14,2020.0,US,USD,H,-6824.89,,,,2020,7,2
6825,60,RFAD,,False,Selected,2020-11-01,2020-11-16,2020.0,US,USD,H,-6799.0,,,,2020,10,1
6826,60,RFAD,,False,Selected,2020-08-01,2020-08-14,2020.0,US,USD,H,-6928.46,,,,2020,7,3
6827,60,RFAD,,False,Selected,2020-09-01,2020-09-14,2020.0,US,USD,S,27767.0,,,,2020,9,5
6828,60,RFAD,,False,Selected,2020-08-01,2020-08-14,2020.0,US,USD,H,-29616.82,,,,2020,7,5
6829,60,RFAD,,False,Selected,2020-10-01,2020-10-14,2020.0,US,USD,H,-26468.0,,,,2020,9,2
6830,60,RFAD,,False,Selected,2020-08-01,2020-08-14,2020.0,US,USD,S,7084.6,,,,2020,8,3
6831,60,RFAD,,False,Selected,2020-08-01,2020-08-14,2020.0,US,USD,H,-28210.0,,,,2020,7,4
6832,60,RFAD,,False,Selected,2020-09-01,2020-09-14,2020.0,US,USD,H,-6769.0,,,,2020,8,2
6833,60,RFAD,,False,Selected,2020-10-01,2020-10-14,2020.0,US,USD,S,7289.0,,,,2020,10,1
6834,60,RFAD,,False,Selected,2020-08-01,2020-08-14,2020.0,US,USD,S,6925.0,,,,2020,8,2
6835,60,RFAD,,False,Selected,2020-12-01,2020-12-14,2020.0,US,USD,S,26898.0,,,,2020,12,3
6836,60,RFAD,,False,Selected,2020-07-01,2020-07-14,2020.0,US,USD,H,-28608.51,,,,2020,6,4
6837,60,RFAD,,False,Selected,2020-12-01,2020-12-14,2020.0,US,USD,H,-25901.0,,,,2020,11,3
6838,60,RFAD,,False,Selected,2020-12-01,2020-12-14,2020.0,US,USD,S,7336.86,,,,2020,12,1
6839,60,RFAD,,False,Selected,2020-08-01,2020-08-14,2020.0,US,USD,H,-7125.55,,,,2020,7,1
6840,60,RFAD,,False,Selected,2020-06-01,2020-06-12,2020.0,US,USD,S,26670.6,,,,2020,6,4
6841,60,RFAD,,False,Selected,2021-07-01,2021-07-14,2021.0,US,USD,S,186767.0,,,,2021,6,1
6842,60,RFAD,,False,Selected,2021-04-01,2021-04-14,2021.0,US,USD,H,-31024.0,,,,2021,3,2
6843,60,RFAD,,False,Selected,2021-03-01,2021-03-12,2021.0,US,USD,H,-30127.0,,,,2021,2,2
6844,60,RFAD,,False,Selected,2021-04-01,2021-04-14,2021.0,US,USD,S,29657.95,,,,2021,4,1
6845,60,RFAD,,False,Selected,2020-09-01,2020-09-14,2020.0,US,USD,S,7322.61,,,,2020,9,3
6846,60,RFAD,,False,Selected,2020-09-01,2020-09-14,2020.0,US,USD,H,-27437.0,,,,2020,8,5
6847,60,RFAD,,False,Selected,2020-09-01,2020-09-14,2020.0,US,USD,H,-26677.54,,,,2020,8,4
6848,60,RFAD,,False,Selected,2021-07-01,2021-07-14,2021.0,US,USD,S,60102.57,,,,2021,7,1
6849,60,RFAD,,False,Selected,2021-02-01,2021-02-12,2021.0,US,USD,S,7007.0,,,,2021,2,3
6850,60,RFAD,,False,Selected,2021-05-01,2021-05-14,2021.0,US,USD,H,-118799.39,,,,2021,4,1
6851,60,RFAD,,False,Selected,2021-02-01,2021-02-12,2021.0,US,USD,H,-6935.72,,,,2021,1,3
6852,60,RFAD,,False,Selected,2021-07-01,2021-07-14,2021.0,US,USD,S,14498.0,,,,2021,6,2
6853,60,RFAD,,False,Selected,2021-05-01,2021-05-14,2021.0,US,USD,H,-6813.0,,,,2021,4,2
6854,60,RFAD,,False,Selected,2021-04-01,2021-04-14,2021.0,US,USD,H,-6900.83,,,,2021,3,5
6855,60,RFAD,,False,Selected,2021-04-01,2021-04-14,2021.0,US,USD,S,7322.0,,,,2021,4,5
6856,60,RFAD,,False,Selected,2021-04-01,2021-04-14,2021.0,US,USD,S,6897.32,,,,2021,4,7
6857,60,RFAD,,False,Selected,2020-07-01,2020-07-14,2020.0,US,USD,S,27201.0,,,,2020,7,5
